Station	Header	Station_Code	Station_Country	Station_Name	Station_LongName	Station_ActiveFromDate	Station_ActiveUntilDate	Station_ProgramGovernance	Station_StationGovernance	Station_PURPM	Station_Latitude	Station_LatitudeRange	Station_Longitude	Station_LongitudeRange	Station_Geometry	Station_DataType	Station_WLTYP	Station_MSTAT	Station_Notes	Station_Deprecated
Station	Record	13587	SE	GULESKÄREN	GULESKÄREN	2019		O~NTL	545	B~T~E~S	58.83214	0.05000	11.05181	0.10000		PB				false 
Station	Record	13588	SE	HALSERHOLMARNA	HALSERHOLMARNA	2019		O~NTL	545	B~T~E~S	58.92937	0.05000	11.12159	0.10000		PB				false 
Station	Record	13589	SE	LILLA BRATTASKÄR	LILLA BRATTASKÄR	2019		O~H~NTL	545	B~T~E~S	57.36632	0.05000	12.06835	0.10000		PB				false 
Station	Record	13590	SE	NORRA FLACKHOLMEN	NORRA FLACKHOLMEN	2019		O~H~NTL	545	B~T~E~S	57.56010	0.05000	11.88767	0.10000		PB				false 
Station	Record	13591	SE	RAMNÖ	RAMNÖ	2019		O~H~NTL	545	B~T~E~S	57.36890	0.05000	12.03971	0.10000		PB				false 
Station	Record	13592	SE	RAMSÖKALVEN	RAMSÖKALVEN	2019		O~NTL	545	B~T~E~S	58.83410	0.05000	11.03962	0.10000		PB				false 
Station	Record	13593	SE	ULLVILLARNA	ULLVILLARNA	2019		O~NTL	545	B~T~E~S	58.82282	0.05000	11.07059	0.10000		PB				false 
Station	Record	13594	SE	VINDÖ	VINDÖ	2019		O~H~NTL	545	B~T~E~S	57.36158	0.05000	12.05680	0.10000		PB				false 
Station	Record	13595	SE	BLÅBERGSHOLMEN	BLÅBERGSHOLMEN	2019		O~NTL	545	B~T~E~S	58.25283	0.05000	11.44154	0.10000		PB				false 
Station	Record	13596	SE	FJÄLLBACKA YTTRE SKÄRGÅRD	FJÄLLBACKA YTTRE SKÄRGÅRD	2017		O~NTL	545	B~T~E~S	58.59830	0.05000	11.22420	0.10000		ZB				false 
Station	Record	13597	SE	GÖTEBORG YTTRE KUST 11	GÖTEBORG YTTRE KUST 11	2017		O~H~NTL	545	B~T~E~S	57.59633	0.05000	11.67913	0.10000		ZB				false 
Station	Record	13598	SE	HAKEFJORD 1	HAKEFJORD 1	2017		O	545	B~T~E~S	57.96483	0.05000	11.74234	0.10000		ZB				false 
Station	Record	13599	SE	HAKEFJORD 2	HAKEFJORD 2	2017		O	545	B~T~E~S	58.00683	0.05000	11.77550	0.10000		ZB				false 
Station	Record	13600	SE	HAKEFJORD 3	HAKEFJORD 3	2017		O	545	B~T~E~S	57.93750	0.05000	11.71017	0.10000		ZB				false 
Station	Record	13601	SE	HAKEFJORD 4	HAKEFJORD 4	2017		O	545	B~T~E~S	57.95400	0.05000	11.73117	0.10000		ZB				false 
Station	Record	13602	SE	HAKEFJORD 5	HAKEFJORD 5	2017		O	545	B~T~E~S	57.97900	0.05000	11.72784	0.10000		ZB				false 
Station	Record	13603	SE	KUNGSHAMN S 6	KUNGSHAMN S 6	2017		O	545	B~T~E~S	58.34740	0.05000	11.23764	0.10000		ZB				false 
Station	Record	13604	SE	NORD KOSTER YTTRE KUST 6	NORD KOSTER YTTRE KUST 6	2017		O~NTL	545	B~T~E~S	58.86800	0.05000	10.94400	0.10000		ZB				false 
Station	Record	13605	SE	NORD KOSTER YTTRE KUST 7	NORD KOSTER YTTRE KUST 7	2017		O~NTL	545	B~T~E~S	58.92500	0.05000	10.93200	0.10000		ZB				false 
Station	Record	13606	SE	NORD KOSTER YTTRE KUST 8	NORD KOSTER YTTRE KUST 8	2017		O~NTL	545	B~T~E~S	58.93348	0.05000	11.01271	0.10000		ZB				false 
Station	Record	13607	SE	ONSALA KUST 6	ONSALA KUST 6	2017		O~H~NTL	545	B~T~E~S	57.44400	0.05000	11.78250	0.10000		ZB				false 
Station	Record	13608	SE	ÄLGÖFJORD 1	ÄLGÖFJORD 1	2017		O	545	B~T~E~S	57.91383	0.05000	11.64051	0.10000		ZB				false 
Station	Record	13609	SE	ÄLGÖFJORD 2	ÄLGÖFJORD 2	2017		O	545	B~T~E~S	57.90883	0.05000	11.69017	0.10000		ZB				false 
Station	Record	13610	SE	ÄLGÖFJORD 3	ÄLGÖFJORD 3	2017		O	545	B~T~E~S	57.92800	0.05000	11.63550	0.10000		ZB				false 
Station	Record	13611	SE	ÄLGÖFJORD 5	ÄLGÖFJORD 5	2017		O	545	B~T~E~S	57.90784	0.05000	11.59134	0.10000		ZB				false 
Station	Record	13612	SE	ÄLGÖFJORD 4	ÄLGÖFJORD 4	2017		O	545	B~T~E~S	57.89612	0.05000	11.66904	0.10000		ZB				false 
Station	Record	13613	SE	ASKERÖFJORDEN	ASKERÖFJORDEN	2017		O	545	B~T~E~S	58.07050	0.05000	11.78670	0.10000		ZB				false 
Station	Record	13614	SE	S KOSTERFJORDEN 3	S KOSTERFJORDEN 3	2017		O~NTL	545	B~T~E~S	58.82333	0.05000	11.08833	0.10000		ZB				false 
Station	Record	13985	SE	HÄSTHOLMEN	HÄSTHOLMEN	2021		NTL~O~H	545	B~S~E~T	57.34972	0.05000	11.96622	0.10000		PB				false 
Station	Record	13986	SE	GRÖTÖ	GRÖTÖ	2021		NTL~O	545	B~S~E~T	58.21903	0.05000	11.39617	0.10000		PB				false 
Station	Record	13987	SE	SNARTEKALVEN	SNARTEKALVEN	2021		NTL~O	545	B~S~E~T	58.80827	0.05000	11.13404	0.10000		PB				false 
Station	Record	13988	SE	37	37	2018		NTL~H	545	B~S~E~T	58.84993	0.05000	17.50289	0.10000		PB				false 
Station	Record	13989	SE	HÅLLSUNDSUDDE	HÅLLSUNDSUDDE	2021		NTL~O~H	545	B~S~E~T	57.34322	0.05000	11.99463	0.10000		PB				false 
Station	Record	13990	SE	KLIPPAN	KLIPPAN	2021		NTL~O	545	B~S~E~T	58.81310	0.05000	11.13257	0.10000		PB				false 
Relation	Header	Relation_Code	Relation_RelatedCode	Relation_Country	Relation_RelatedCountry	Relation_Name	Relation_RelatedName	Relation_ActiveFromDate	Relation_RelatedActiveFromDate	Relation_RelationType										
Relation	Record	5820	5750	SE	SE	KA2	FLADEN	1998	1965	4										
Relation	Record	6299	5750	SE	SE	E/W FLADEN	FLADEN	1979	1965	4										
Relation	Record	5819	6107	SE	SE	KA1	SW VINGA GF4	1998	1967	4										
Relation	Record	11935	5819	SE	SE	KATTEGATT UTSJÖ_4	KA1	2010	1998	4										
Relation	Record	5821	6227	SE	SE	KA3	ANHOLT E	1998	1982	4										
Relation	Record	6040	6039	SE	SE	SE-11	SE-11	2003	2014	6										
Relation	Record	6069	11829	SE	SE	SK25	LYSE 4	1983	2010	4										
Relation	Record	11935	6107	SE	SE	KATTEGATT UTSJÖ_4	SW VINGA GF4	2010	1967	4										
Relation	Record	6159	12540	SE	SE	1	ST.KRÅKHOLMEN	2014	1992	6										
Relation	Record	6160	12546	SE	SE	10	GÅLKLUBBEN	2014	1992	6										
Relation	Record	6163	12547	SE	SE	11	STRÖMMINGSHÄLLEN	2014	1992	6										
Relation	Record	6169	12549	SE	SE	13_south	VRÅNGSKÄR	1992	1992	6										
Relation	Record	6170	12551	SE	SE	14	PERSÖ	2014	1992	6										
Relation	Record	6174	12553	SE	SE	17	TRÄDGÅRDSSKÄR	2014	1992	6										
Relation	Record	6177	12554	SE	SE	18_south	ÖRNSKÄR	1992	1992	6										
Relation	Record	6178	12555	SE	SE	19	LACKA V	2014	1992	6										
Relation	Record	6180	12541	SE	SE	2	ST.ARNHOLMEN	2014	1992	6										
Relation	Record	6201	12543	SE	SE	7	HÄSTSKÄR	2014	1992	6										
Relation	Record	6205	12544	SE	SE	8	KOCKELSKÄR	2014	1992	6										
Relation	Record	6206	12545	SE	SE	9	KOCKELHÄLLAN	2014	1992	6										
Relation	Record	11540	11541	SE	SE	N.JUTSKÄR	N.JUTSKÄR V	1992	1992	3										
Relation	Record	11540	12542	SE	SE	N.JUTSKÄR	JUTSKÄR	1992	1992	6										
Relation	Record	13081	13076	SE	SE	Hon2	Hon1	2018	2015	3										
Relation	Record	13077	13078	SE	SE	Sun1	Sun2	2018	2018	3										
Relation	Record	13079	13080	SE	SE	NM_syd1	NM_syd2	2018	2018	3										
